routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,current_objective,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",100010010100,"[""001010010001""]",6,0.00146484375,True,False,"[0, 1, 1, 0]",0.23392502757755274,0.23392502757755243,0.0,"{""degradation"": 0.23447974533424884, ""nominal"": 0.23101158301158303, ""surge"": 0.2361761399736083}","{""degradation"": 0.18375346162039355, ""nominal"": 0.0, ""surge"": 0.0378928353655363}"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",100100100100,"[""001001001001""]",6,0.00146484375,True,False,"[0, 0, 0, 0]",0.6,0.5999999999999996,0.018723047687315926,"{""degradation"": 0.6, ""nominal"": 0.6, ""surge"": 0.6}","{""degradation"": 1.847035432791308, ""nominal"": 0.8135385453554886, ""surge"": 0.8125024713171134}"
"[1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",110100100100,"[""001001001011""]",6,0.00146484375,False,False,,,1.8788592246069653,0.08413080306931664,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",000000100010,"[""010001000000""]",5,0.001220703125,False,False,,,1.5792195818257806,0.06880561630858845,{},{}
"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",000001101001,"[""100101100000""]",5,0.001220703125,False,False,,,2.3982360183713074,0.11069453238679987,{},{}
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",000010000000,"[""000000010000""]",5,0.001220703125,False,False,,,2.4149545807369877,0.11154960979994455,{},{}
"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",000010000010,"[""010000010000""]",5,0.001220703125,False,False,,,1.7245340912578448,0.07623778374618033,{},{}
"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0]",000010100100,"[""001001010000""]",5,0.001220703125,False,False,,,0.9160425342678867,0.03488716675058076,{},{}
"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0]",000100010110,"[""011010001000""]",5,0.001220703125,False,False,,,2.2199683584055574,0.10157696317260824,{},{}
"[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",000100110100,"[""001011001000""]",5,0.001220703125,False,False,,,2.297774643607725,0.1055563960701186,{},{}
"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1]",001000001001,"[""100100000100""]",5,0.001220703125,False,False,,,1.1428397119969873,0.04648679713741415,{},{}
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]",001000010000,"[""000010000100""]",5,0.001220703125,False,False,,,1.7315030182609645,0.07659421224427022,{},{}
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",001001100101,"[""101001100100""]",5,0.001220703125,False,False,,,1.7482469625318524,0.07745058782488713,{},{}
"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",001001101001,"[""100101100100""]",5,0.001220703125,False,False,,,1.8135334177795488,0.08078968912113156,{},{}
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",001010010100,"[""001010010100""]",5,0.001220703125,True,True,"[2, 1, 1, 0]",0.26913131247055677,0.2691313124705565,0.0018006392149208996,"{""degradation"": 0.21880812683353107, ""nominal"": 0.28690347490347495, ""surge"": 0.32122037046087676}","{""degradation"": 0.11244053113683199, ""nominal"": 0.12322936529555982, ""surge"": 0.21895869622674094}"
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",001010010110,"[""011010010100""]",5,0.001220703125,False,False,,,1.640156202166311,0.07192224359668123,{},{}
"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",001010100001,"[""100001010100""]",5,0.001220703125,True,True,"[2, 1, 0, 2]",0.3594133667485935,0.3594133667485935,0.006418150202822789,"{""degradation"": 0.270885088321578, ""nominal"": 0.41757528957528967, ""surge"": 0.4230844044768096}","{""degradation"": 0.3494141873180432, ""nominal"": 0.4113320621084174, ""surge"": 0.4358352427509768}"
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0]",001100011000,"[""000110001100""]",5,0.001220703125,False,False,,,2.3159831553008434,0.10648767752454125,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",001100100001,"[""100001001100""]",5,0.001220703125,True,False,"[2, 0, 0, 2]",0.40759479643995045,0.4075947964399502,0.008882408274836827,"{""degradation"": 0.3348230447537607, ""nominal"": 0.4546409266409267, ""surge"": 0.46072772591759925}","{""degradation"": 0.6403607185968897, ""nominal"": 0.49305366385181143, ""surge"": 0.5159808371469657}"
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0]",001110010010,"[""010010011100""]",5,0.001220703125,False,False,,,1.6993030376174163,0.0749473316363709,{},{}
"[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0]",010000110100,"[""001011000010""]",5,0.001220703125,False,False,,,2.225622044788744,0.10186612317461835,{},{}
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1]",010001010001,"[""100010100010""]",5,0.001220703125,True,True,"[1, 2, 1, 2]",0.39202603838243794,0.392026038382438,0.008086138052881572,"{""degradation"": 0.29729729729729737, ""nominal"": 0.4447258687258688, ""surge"": 0.4700703777918967}","{""degradation"": 0.46960164737626947, ""nominal"": 0.4711931353854535, ""surge"": 0.5358720783828949}"
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",010010001100,"[""001100010010""]",5,0.001220703125,True,True,"[1, 1, 2, 0]",0.2911220531027122,0.2911220531027119,0.0029253642481856823,"{""degradation"": 0.23502434304974731, ""nominal"": 0.3031196911196912, ""surge"": 0.35731195933727566}","{""degradation"": 0.18623162678406635, ""nominal"": 0.1589825660582949, ""surge"": 0.2958005298503888}"
"[0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]",010011001001,"[""100100110010""]",5,0.001220703125,False,False,,,1.8717738190406252,0.0837684172295399,{},{}
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",010100010010,"[""010010001010""]",5,0.001220703125,True,False,"[1, 0, 1, 1]",0.31795407825914834,0.3179540782591481,0.004297698672543645,"{""degradation"": 0.1940983708882093, ""nominal"": 0.42708880308880315, ""surge"": 0.3781691999413518}","{""degradation"": 3.7890115197442935e-16, ""nominal"": 0.43230727322255513, ""surge"": 0.34020723684895093}"
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",010100100100,"[""001001001010""]",5,0.001220703125,True,False,"[1, 0, 0, 0]",0.3392175449911668,0.3392175449911668,0.005385226997648094,"{""degradation"": 0.37393733225142, ""nominal"": 0.32979150579150585, ""surge"": 0.3003313621035141}","{""degradation"": 0.8183483632748703, ""nominal"": 0.21778806864614547, ""surge"": 0.1744843531808714}"
"[0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]",010100110110,"[""011011001010""]",5,0.001220703125,False,False,,,3.0007199250408365,0.1415088075085544,{},{}
"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",010101100100,"[""001001101010""]",5,0.001220703125,False,False,,,1.7610826220803646,0.07810707265430512,{},{}
"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0]",011001010110,"[""011010100110""]",5,0.001220703125,False,False,,,3.0620212792555086,0.14464408925333824,{},{}
"[0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1]",011011100101,"[""101001110110""]",5,0.001220703125,False,False,,,4.483380192746258,0.21734004697472176,{},{}
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",100000000001,"[""100000000001""]",5,0.001220703125,False,False,,,1.6656789842556978,0.07322761627214813,{},{}
"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",100000001100,"[""001100000001""]",5,0.001220703125,False,False,,,0.9870507785891498,0.038518911187579226,{},{}
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",100000011100,"[""001110000001""]",5,0.001220703125,False,False,,,2.240732055123676,0.10263893056482229,{},{}
"[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",100001001000,"[""000100100001""]",5,0.001220703125,False,False,,,1.1325108362633134,0.045958522746957414,{},{}
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]",100001100001,"[""100001100001""]",5,0.001220703125,True,False,"[0, 2, 0, 2]",0.34408961276835826,0.3440896127683584,0.005634410810255002,"{""degradation"": 0.33856812933025404, ""nominal"": 0.3474285714285714, ""surge"": 0.34836078393040415}","{""degradation"": 0.6574025420720016, ""nominal"": 0.2566739308090437, ""surge"": 0.2767427728282065}"
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0]",100001100010,"[""010001100001""]",5,0.001220703125,True,False,"[0, 2, 0, 1]",0.27715447202769417,0.2771544720276939,0.0022109868494428185,"{""degradation"": 0.29030179139878914, ""nominal"": 0.2544710424710425, ""surge"": 0.2823014515419578}","{""degradation"": 0.4377689412767168, ""nominal"": 0.05172296377008994, ""surge"": 0.13609725439270093}"
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",100010001100,"[""001100010001""]",5,0.001220703125,True,False,"[0, 1, 2, 0]",0.2659100031961156,0.26591000319611546,0.001635884091778113,"{""degradation"": 0.29030179139878914, ""nominal"": 0.2544710424710425, ""surge"": 0.24359904208005473}","{""degradation"": 0.4377689412767168, ""nominal"": 0.05172296377008994, ""surge"": 0.053696778234927994}"
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",100100010010,"[""010010001001""]",5,0.001220703125,True,False,"[0, 0, 1, 1]",0.27183428558946654,0.27183428558946604,0.0019388838325957605,"{""degradation"": 0.24071531115411027, ""nominal"": 0.2927258687258687, ""surge"": 0.29375103856116513}","{""degradation"": 0.21212809770645472, ""nominal"": 0.13606646690275115, ""surge"": 0.1604743263969965}"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",100100100001,"[""100001001001""]",5,0.001220703125,True,False,"[0, 0, 0, 2]",0.4272935196547337,0.42729351965473344,0.009889907180563734,"{""degradation"": 0.42220367018288496, ""nominal"": 0.42274903474903486, ""surge"": 0.4391554664972385}","{""degradation"": 1.0379819640701553, ""nominal"": 0.4227390356850995, ""surge"": 0.47005179880669185}"
"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",000000001000,"[""000100000000""]",4,0.0009765625,False,False,,,2.4394558019355594,0.11280273434397636,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",000000011100,"[""001110000000""]",4,0.0009765625,False,False,,,2.8988449809423202,0.13629837363519462,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",000000100100,"[""001001000000""]",4,0.0009765625,False,False,,,1.637183309660921,0.07177019384638186,{},{}
"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",000010001000,"[""000100010000""]",4,0.0009765625,False,False,,,1.7183150265425253,0.07591970724817526,{},{}
"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",000010010011,"[""110010010000""]",4,0.0009765625,False,False,,,2.399910444917787,0.11078017158762037,{},{}
"[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0]",000010101110,"[""011101010000""]",4,0.0009765625,False,False,,,3.561512397216286,0.17019075790179822,{},{}
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1]",000011000101,"[""101000110000""]",4,0.0009765625,False,False,,,4.342623423978699,0.2101409869665814,{},{}
"[0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]",000011001000,"[""000100110000""]",4,0.0009765625,False,False,,,3.174128543681697,0.1503778591531386,{},{}
"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",000011100001,"[""100001110000""]",4,0.0009765625,False,False,,,2.3235214038117586,0.10687322419388808,{},{}
"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0]",000100001010,"[""010100001000""]",4,0.0009765625,False,False,,,0.934634195942576,0.03583804456071402,{},{}
"[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",000100001100,"[""001100001000""]",4,0.0009765625,False,False,,,0.9870507785891498,0.038518911187579226,{},{}
"[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",000100010000,"[""000010001000""]",4,0.0009765625,False,False,,,1.6150087968260358,0.07063606971190964,{},{}
"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1]",000100011011,"[""110110001000""]",4,0.0009765625,False,False,,,3.554112315616188,0.1698122778331614,{},{}
"[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0]",000101001000,"[""000100101000""]",4,0.0009765625,False,False,,,3.136766436547221,0.1484669595662361,{},{}
"[0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0]",000101101100,"[""001101101000""]",4,0.0009765625,False,False,,,3.8548992568068536,0.1851961436199103,{},{}
"[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",000110001010,"[""010100011000""]",4,0.0009765625,False,False,,,2.285656607846875,0.10493661439008294,{},{}
"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",000110100101,"[""101001011000""]",4,0.0009765625,False,False,,,3.678935982433298,0.17619643310839672,{},{}
"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",001000000000,"[""000000000100""]",4,0.0009765625,False,False,,,2.4749846748704996,0.11461987245051107,{},{}
"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]",001000010010,"[""010010000100""]",4,0.0009765625,False,False,,,1.0303647206593858,0.04073421970086053,{},{}
"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",001000100100,"[""001001000100""]",4,0.0009765625,False,False,,,0.9760726284013986,0.037957429401147276,{},{}
"[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",001001000100,"[""001000100100""]",4,0.0009765625,False,False,,,1.0558424135302333,0.04203728627060459,{},{}
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",001001001000,"[""000100100100""]",4,0.0009765625,False,False,,,1.2108010173643595,0.04996270468953482,{},{}
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1]",001001001101,"[""101100100100""]",4,0.0009765625,False,False,,,1.8163704846354878,0.08093479201544948,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",001001010000,"[""000010100100""]",4,0.0009765625,False,False,,,1.0875508342815228,0.04365902585549697,{},{}
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1]",001001010001,"[""100010100100""]",4,0.0009765625,True,True,"[2, 2, 1, 2]",0.45204542560247285,0.4520454256024725,0.011155853094169327,"{""degradation"": 0.34313869296548294, ""nominal"": 0.5136833976833979, ""surge"": 0.5406783637163383}","{""degradation"": 0.6782006674714199, ""nominal"": 0.6232293652955601, ""surge"": 0.6862020382382994}"
"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",001001010010,"[""010010100100""]",4,0.0009765625,True,True,"[2, 2, 1, 1]",0.38641253667994396,0.3864125366799438,0.0077990333120872704,"{""degradation"": 0.29729729729729737, ""nominal"": 0.4447258687258688, ""surge"": 0.450749230242901}","{""degradation"": 0.46960164737626947, ""nominal"": 0.4711931353854535, ""surge"": 0.4947358344103071}"
"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",001010000100,"[""001000010100""]",4,0.0009765625,False,False,,,0.9595518019496998,0.037112465268685155,{},{}
"[0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0]",001011001010,"[""010100110100""]",4,0.0009765625,False,False,,,1.8388623262540338,0.08208514605471341,{},{}
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0]",001011010110,"[""011010110100""]",4,0.0009765625,False,False,,,3.03866365880466,0.14344945461696984,{},{}
"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0]",001011100110,"[""011001110100""]",4,0.0009765625,False,False,,,2.96301882016757,0.13958056974967234,{},{}
"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]",001100000110,"[""011000001100""]",4,0.0009765625,False,False,,,2.283353595198463,0.10481882590715176,{},{}
"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",001100010010,"[""010010001100""]",4,0.0009765625,True,True,"[2, 0, 1, 1]",0.2952194585827254,0.2952194585827254,0.003134927654525391,"{""degradation"": 0.22504369265339247, ""nominal"": 0.3486177606177606, ""surge"": 0.3381081081081081}","{""degradation"": 0.14081516722289306, ""nominal"": 0.259295832198311, ""surge"": 0.2549140189755532}"
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",001100011010,"[""010110001100""]",4,0.0009765625,False,False,,,1.6311098110102673,0.07145956238170524,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",001100100000,"[""000001001100""]",4,0.0009765625,False,False,,,1.0268352518079977,0.04055370363559078,{},{}
"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1]",001100100101,"[""101001001100""]",4,0.0009765625,False,False,,,1.8196297575184825,0.0811014888022046,{},{}
"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",001100110010,"[""010011001100""]",4,0.0009765625,False,False,,,1.5822152975968842,0.06895883336374208,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0]",001101001000,"[""000100101100""]",4,0.0009765625,False,False,,,2.4990133757385484,0.11584882975736994,{},{}
"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0]",001101001100,"[""001100101100""]",4,0.0009765625,False,False,,,1.8242132550865895,0.08133591357856797,{},{}
"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",001101010010,"[""010010101100""]",4,0.0009765625,False,False,,,1.6746248950541327,0.0736851583799224,{},{}
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1]",001101101001,"[""100101101100""]",4,0.0009765625,False,False,,,3.183033712695661,0.1508333175064063,{},{}
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",001110010011,"[""110010011100""]",4,0.0009765625,False,False,,,3.09916460241631,0.14654379904831039,{},{}
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0]",001110100110,"[""011001011100""]",4,0.0009765625,False,False,,,3.0110439947033503,0.14203683609062134,{},{}
"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]",010000010010,"[""010010000010""]",4,0.0009765625,False,False,,,1.0764569607866583,0.04309162535524726,{},{}
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1]",010000011001,"[""100110000010""]",4,0.0009765625,False,False,,,2.33224600102757,0.10731944713189256,{},{}
"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",010000100010,"[""010001000010""]",4,0.0009765625,False,False,,,0.9111399735631383,0.03463642336526394,{},{}
"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",010000101000,"[""000101000010""]",4,0.0009765625,False,False,,,2.940287882325762,0.13841798704052594,{},{}
"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",010001000110,"[""011000100010""]",4,0.0009765625,False,False,,,2.309647430201487,0.10616363438555253,{},{}
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",010001001010,"[""010100100010""]",4,0.0009765625,True,True,"[1, 2, 2, 1]",0.4808709873466155,0.48087098734661526,0.012630147727254603,"{""degradation"": 0.3259846451532365, ""nominal"": 0.5843706563706565, ""surge"": 0.590457455647329}","{""degradation"": 0.6001420151956264, ""nominal"": 0.7790792699536913, ""surge"": 0.7921856432604322}"
"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",010001001100,"[""001100100010""]",4,0.0009765625,True,True,"[1, 2, 2, 0]",0.39893846632087293,0.39893846632087265,0.008439676884203523,"{""degradation"": 0.3033175207540103, ""nominal"": 0.450007722007722, ""surge"": 0.47992913347343724}","{""degradation"": 0.49699637861251117, ""nominal"": 0.482838463633887, ""surge"": 0.556862145248932}"
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",010001010000,"[""000010100010""]",4,0.0009765625,False,False,,,1.103939527729252,0.0444972319937755,{},{}
"[0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",010001010100,"[""001010100010""]",4,0.0009765625,True,True,"[1, 2, 1, 0]",0.3287494503684279,0.32874945036842784,0.0048498322026422755,"{""degradation"": 0.24125990886960874, ""nominal"": 0.3648339768339769, ""surge"": 0.4139167196129221}","{""degradation"": 0.21460626287012755, ""nominal"": 0.295049032961046, ""surge"": 0.4163165200525272}"
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]",010001100100,"[""001001100010""]",4,0.0009765625,True,False,"[1, 2, 0, 0]",0.31454999090623526,0.3145499909062352,0.004123595293067519,"{""degradation"": 0.2965373572186506, ""nominal"": 0.3161853281853282, ""surge"": 0.3381081081081081}","{""degradation"": 0.46614357736277806, ""nominal"": 0.1877894306728411, ""surge"": 0.2549140189755532}"
"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",010010000100,"[""001000010010""]",4,0.0009765625,False,False,,,0.9877616072971744,0.03855526679995499,{},{}
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",010010001101,"[""101100010010""]",4,0.0009765625,False,False,,,1.6145755372338413,0.07061391048055884,{},{}
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",010010010000,"[""000010010010""]",4,0.0009765625,False,False,,,1.1446943824761888,0.046581654984692154,{},{}
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",010010010010,"[""010010010010""]",4,0.0009765625,True,False,"[1, 1, 1, 1]",0.5687804393023356,0.5687804393023356,0.017126311041127284,"{""degradation"": 0.24032207727357843, ""nominal"": 0.7945945945945946, ""surge"": 0.7945945945945946}","{""degradation"": 0.21033870624156784, ""nominal"": 1.242576954508308, ""surge"": 1.2268096804873128}"
"[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",010010100010,"[""010001010010""]",4,0.0009765625,True,False,"[1, 1, 0, 1]",0.3504022849484235,0.3504022849484235,0.005957274898667357,"{""degradation"": 0.1940983708882093, ""nominal"": 0.42708880308880315, ""surge"": 0.48985289086554884}","{""degradation"": 3.7890115197442935e-16, ""nominal"": 0.43230727322255513, ""surge"": 0.5779906058733059}"
"[0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0]",010011001100,"[""001100110010""]",4,0.0009765625,False,False,,,1.789395210859674,0.07955513108440902,{},{}
"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0]",010011010010,"[""010010110010""]",4,0.0009765625,False,False,,,1.9715434962245921,0.08887117640289273,{},{}
"[0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1]",010011010011,"[""110010110010""]",4,0.0009765625,False,False,,,3.294996980355721,0.15655972263526585,{},{}
"[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0]",010011011100,"[""001110110010""]",4,0.0009765625,False,False,,,3.168300841821925,0.15007979906149688,{},{}
"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",010100001001,"[""100100001010""]",4,0.0009765625,True,True,"[1, 0, 2, 2]",0.24789865466820138,0.24789865466820116,0.0007146866245777339,"{""degradation"": 0.26839460707821, ""nominal"": 0.24864864864864877, ""surge"": 0.21837837837837842}","{""degradation"": 0.33808137470709426, ""nominal"": 0.03888586216289861, ""surge"": 0.0}"
