routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0]",000000010100010100,"[""000000010100010100""]",1,0.000244140625,False,False,,,,1.7684936618510998,0.056087687734997595,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1]",000000010101000011,"[""000000010101000011""]",1,0.000244140625,False,False,,,,5.026175064377264,0.17356212020298115,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",000000011000000110,"[""000000011000000110""]",1,0.000244140625,False,False,,,,5.851857425013098,0.20333684483974387,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",000000011000111100,"[""000000011000111100""]",1,0.000244140625,False,False,,,,8.220280554578874,0.28874395763292027,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",000000011001101011,"[""000000011001101011""]",1,0.000244140625,False,False,,,,5.5153166341643765,0.19120093174013178,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",000000011001101111,"[""000000011001101111""]",1,0.000244140625,False,False,,,,8.709965388582678,0.3064023596848114,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",000000011100101111,"[""000000011100101111""]",1,0.000244140625,False,False,,,,8.695326743583387,0.305874479176896,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0]",000000011101000110,"[""000000011101000110""]",1,0.000244140625,False,False,,,,6.206491570950372,0.21612521788182337,{},{}
"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",000000011110100011,"[""000000011110100011""]",1,0.000244140625,False,False,,,,5.486954718787391,0.19017817981907756,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]",000000100000001010,"[""000000100000001010""]",1,0.000244140625,False,False,,,,2.603210493125614,0.08618820215283117,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0]",000000100001000110,"[""000000100001000110""]",1,0.000244140625,False,False,,,,3.7954060866858055,0.1291796686098367,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",000000100010000100,"[""000000100010000100""]",1,0.000244140625,False,False,,,,2.5790410917367668,0.08531663542778434,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0]",000000100010001110,"[""000000100010001110""]",1,0.000244140625,False,False,,,,2.961984876123593,0.09912587524574196,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",000000100100001100,"[""000000100100001100""]",1,0.000244140625,False,False,,,,1.8251580409789558,0.058131047706919244,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1]",000000100100100111,"[""000000100100100111""]",1,0.000244140625,False,False,,,,6.286729066931772,0.21901864211163227,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0]",000000100100110100,"[""000000100100110100""]",1,0.000244140625,False,False,,,,3.0257570585831686,0.10142554793192728,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",000000100101001111,"[""000000100101001111""]",1,0.000244140625,False,False,,,,7.465940482444883,0.2615418893787682,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",000000100111111000,"[""000000100111111000""]",1,0.000244140625,False,False,,,,11.365308208407008,0.4021560115075184,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0]",000000101001010100,"[""000000101001010100""]",1,0.000244140625,False,False,,,,2.9977967661722125,0.10041727883597797,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",000000101001101101,"[""000000101001101101""]",1,0.000244140625,False,False,,,,5.5531470786061705,0.192565125914358,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",000000101010000001,"[""000000101010000001""]",1,0.000244140625,False,False,,,,3.8983426852580982,0.1328916394882927,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",000000101010100100,"[""000000101010100100""]",1,0.000244140625,False,False,,,,3.0374287276346292,0.1018464370639066,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1]",000000101011010101,"[""000000101011010101""]",1,0.000244140625,False,False,,,,5.451357522696615,0.1888945182538389,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0]",000000101011100010,"[""000000101011100010""]",1,0.000244140625,False,False,,,,4.222630928548605,0.14458571654169958,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0]",000000101011101100,"[""000000101011101100""]",1,0.000244140625,False,False,,,,5.456058548963355,0.1890640407836585,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",000000101111101110,"[""000000101111101110""]",1,0.000244140625,False,False,,,,9.909313986675091,0.3496517688452415,{},{}
"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",000000101111111010,"[""000000101111111010""]",1,0.000244140625,False,False,,,,11.852172860566029,0.4197127156888273,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]",000000110000001111,"[""000000110000001111""]",1,0.000244140625,False,False,,,,8.225170651250453,0.28892029818321524,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",000000110010011110,"[""000000110010011110""]",1,0.000244140625,False,False,,,,5.446449513341837,0.18871753175876516,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1]",000000110011101101,"[""000000110011101101""]",1,0.000244140625,False,False,,,,6.645512860848098,0.23195665456931056,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",000000110110001000,"[""000000110110001000""]",1,0.000244140625,False,False,,,,4.965857104117286,0.17138700935768097,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",000000110110001111,"[""000000110110001111""]",1,0.000244140625,False,False,,,,8.651562604549069,0.3042963115293416,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]",000000110110010110,"[""000000110110010110""]",1,0.000244140625,False,False,,,,5.45160910358959,0.18890359044935784,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",000000110111111011,"[""000000110111111011""]",1,0.000244140625,False,False,,,,13.11864237031635,0.4653825552196527,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1]",000000111001011001,"[""000000111001011001""]",1,0.000244140625,False,False,,,,7.528728671224546,0.2638060785155155,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0]",000000111010111110,"[""000000111010111110""]",1,0.000244140625,False,False,,,,11.92423506423054,0.42231133275166105,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0]",000000111100010110,"[""000000111100010110""]",1,0.000244140625,False,False,,,,7.462387817254179,0.261413777609857,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1]",000000111101001101,"[""000000111101001101""]",1,0.000244140625,False,False,,,,8.745418858706177,0.30768083838397114,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0]",000000111101010010,"[""000000111101010010""]",1,0.000244140625,False,False,,,,7.449548018957029,0.2609507648619586,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0]",000000111101101010,"[""000000111101101010""]",1,0.000244140625,False,False,,,,8.672920376795346,0.3050664888006568,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0]",000000111101101100,"[""000000111101101100""]",1,0.000244140625,False,False,,,,8.73376882157218,0.30726072931514514,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",000000111101111000,"[""000000111101111000""]",1,0.000244140625,False,False,,,,12.66013450555168,0.44884841804050174,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",000000111110000100,"[""000000111110000100""]",1,0.000244140625,False,False,,,,8.247743739350014,0.2897343006548779,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0]",000000111110100010,"[""000000111110100010""]",1,0.000244140625,False,False,,,,7.465487431391955,0.26152555201831285,{},{}
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",000000111111111011,"[""000000111111111011""]",1,0.000244140625,False,False,,,,16.41858752089111,0.5843810501119507,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",000001000000101000,"[""000001000000101000""]",1,0.000244140625,False,False,,,,4.6412183836863825,0.15968029383596677,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",000001000001001101,"[""000001000001001101""]",1,0.000244140625,False,False,,,,3.1552547152127612,0.10609533046704521,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]",000001000001001111,"[""000001000001001111""]",1,0.000244140625,False,False,,,,6.3485953546353935,0.2212495868047653,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",000001000010010000,"[""000001000010010000""]",1,0.000244140625,False,False,,,,2.6579411238081905,0.08816182970679172,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",000001000011000111,"[""000001000011000111""]",1,0.000244140625,False,False,,,,8.315918479134822,0.292192732857199,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0]",000001000011111100,"[""000001000011111100""]",1,0.000244140625,False,False,,,,7.385138666504469,0.2586281153483729,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0]",000001000100110110,"[""000001000100110110""]",1,0.000244140625,False,False,,,,4.210605082682655,0.14415205552839286,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]",000001000111111000,"[""000001000111111000""]",1,0.000244140625,False,False,,,,11.360222272847741,0.40197260886018454,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",000001001000000000,"[""000001001000000000""]",1,0.000244140625,False,False,,,,3.6014140475013625,0.12218417031192842,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",000001001001100000,"[""000001001001100000""]",1,0.000244140625,False,False,,,,1.9095734688911512,0.06117513129282095,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",000001001010100110,"[""000001001010100110""]",1,0.000244140625,False,False,,,,2.283563325761184,0.07466148577503666,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",000001001011000000,"[""000001001011000000""]",1,0.000244140625,False,False,,,,3.941736898906199,0.13445646734922223,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0]",000001001100111010,"[""000001001100111010""]",1,0.000244140625,False,False,,,,5.4514462336226535,0.18889771723630602,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1]",000001001110010001,"[""000001001110010001""]",1,0.000244140625,False,False,,,,2.3896855220579973,0.07848833169451697,{},{}
"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",000001001111001100,"[""000001001111001100""]",1,0.000244140625,False,False,,,,5.485473809349114,0.1901247771150368,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1]",000001010000010011,"[""000001010000010011""]",1,0.000244140625,False,False,,,,3.2183778473003932,0.10837159791046247,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]",000001010000011110,"[""000001010000011110""]",1,0.000244140625,False,False,,,,4.281707880867629,0.14671607571071896,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1]",000001010011100001,"[""000001010011100001""]",1,0.000244140625,False,False,,,,2.2666409973841795,0.0740512539332783,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",000001010011101000,"[""000001010011101000""]",1,0.000244140625,False,False,,,,4.221284582793085,0.14453716630489227,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",000001010011101100,"[""000001010011101100""]",1,0.000244140625,False,False,,,,3.4173744901337244,0.11554756596607155,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",000001010100001000,"[""000001010100001000""]",1,0.000244140625,False,False,,,,1.8248720709827215,0.058120735414567866,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",000001010100001011,"[""000001010100001011""]",1,0.000244140625,False,False,,,,2.3153403927648486,0.07580739062283973,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1]",000001010101001011,"[""000001010101001011""]",1,0.000244140625,False,False,,,,3.5397297596530377,0.11995978866995613,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",000001010110100010,"[""000001010110100010""]",1,0.000244140625,False,False,,,,2.2071496915821047,0.0719059528671708,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",000001011000110110,"[""000001011000110110""]",1,0.000244140625,False,False,,,,5.529157754699279,0.19170005291824876,{},{}
"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",000001011001111010,"[""000001011001111010""]",1,0.000244140625,False,False,,,,6.759595185029863,0.2360705486651202,{},{}
