routes,canonical_bitstring,provider_bitstrings,counts,probability,one_hot,joint_feasible,assignment,weighted_cost,worst_case_regret,base_energy,transformed_energy,scenario_costs,scenario_regrets
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1]",010001100010001,"[""100010001100010""]",1,0.000244140625,True,True,"[1, 2, 0, 1, 2]",0.2430212422908706,0.1727673141051882,0.2430212422908704,0.0015210141759258804,"{""degradation"": 0.24815372917197706, ""nominal"": 0.2372245663384904, ""surge"": 0.24368543136214438}","{""degradation"": 0.1727673141051882, ""nominal"": 0.08374951516135148, ""surge"": 0.1328735120143392}"
"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0]",010010001001010,"[""10100100010010""]",1,0.000244140625,True,False,"[1, 1, 2, 2, 1]",0.4051892846951136,0.7323601635360675,0.4051892846951134,0.008338444872115044,"{""degradation"": 0.28939526975882984, ""nominal"": 0.45593236349896094, ""surge"": 0.47024022082755024}","{""degradation"": 0.3727300741636944, ""nominal"": 0.5136500991684158, ""surge"": 0.7323601635360675}"
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",010010010100001,"[""100001010010010""]",1,0.000244140625,True,False,"[1, 1, 1, 0, 2]",0.3189196070612744,0.5618302721012207,0.3189196070612743,0.004711728166827306,"{""degradation"": 0.2178837913525184, ""nominal"": 0.33308055363128103, ""surge"": 0.40579447620002385}","{""degradation"": 0.026001208206906566, ""nominal"": 0.27216778580722534, ""surge"": 0.5618302721012207}"
"[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]",010100010010001,"[""100010010001010""]",1,0.000244140625,True,False,"[1, 0, 1, 1, 2]",0.3081161350865768,0.41749400506487966,0.3081161350865763,0.004257557786684649,"{""degradation"": 0.21987091186769797, ""nominal"": 0.35322980736262455, ""surge"": 0.3512476860294079}","{""degradation"": 0.03563591382483535, ""nominal"": 0.3117739455275186, ""surge"": 0.41749400506487966}"
"[0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0]",010100100001100,"[""1100001001010""]",1,0.000244140625,True,False,"[1, 0, 0, 2, 0]",0.25781455361804645,0.4799887176026311,0.25781455361804617,0.002142914602452409,"{""degradation"": 0.31151694729210366, ""nominal"": 0.2319186416720898, ""surge"": 0.23000807188994588}","{""degradation"": 0.4799887176026311, ""nominal"": 0.07331998250454606, ""surge"": 0.09668184971933706}"
"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",100001010010001,"[""100010010100001""]",1,0.000244140625,True,True,"[0, 2, 1, 1, 2]",0.25684482972025025,0.1987685223120957,0.25684482972025013,0.0021021480903230753,"{""degradation"": 0.2535163771133169, ""nominal"": 0.26074934749599415, ""surge"": 0.2562687645514397}","{""degradation"": 0.1987685223120957, ""nominal"": 0.129990743364244, ""surge"": 0.1661702712505184}"
"[1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",100001100100001,"[""100001001100001""]",1,0.000244140625,True,False,"[0, 2, 0, 0, 2]",0.3334269534473946,0.7255515852654971,0.3334269534473942,0.005321606827916669,"{""degradation"": 0.36216333250092414, ""nominal"": 0.31182624150695204, ""surge"": 0.3262912863343076}","{""degradation"": 0.7255515852654971, ""nominal"": 0.23038948017044333, ""surge"": 0.35145687328516034}"
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",100010010010010,"[""10010010010001""]",1,0.000244140625,True,False,"[0, 1, 1, 1, 1]",0.3580178647289501,0.6024837760567571,0.35801786472894975,0.006355391480753761,"{""degradation"": 0.19872338608565374, ""nominal"": 0.4541721770892375, ""surge"": 0.42115803101195903}","{""degradation"": -0.06689948043087876, ""nominal"": 0.510190208047359, ""surge"": 0.6024837760567571}"
"[1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",100010100100100,"[""1001001010001""]",1,0.000244140625,True,False,"[0, 1, 0, 0, 0]",0.3689652141106633,0.9675086529329465,0.36896521411066296,0.006815610366116876,"{""degradation"": 0.41206603550203985, ""nominal"": 0.35449020719188873, ""surge"": 0.3403393996380614}","{""degradation"": 0.9675086529329465, ""nominal"": 0.3142514366353711, ""surge"": 0.3886295873316722}"
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",100100001010010,"[""10010100001001""]",1,0.000244140625,True,False,"[0, 0, 2, 1, 1]",0.24919953793489308,0.2052872686744673,0.2491995379348929,0.0017807453889887863,"{""degradation"": 0.25486084316589835, ""nominal"": 0.23520775167761765, ""surge"": 0.25753001896116334}","{""degradation"": 0.2052872686744673, ""nominal"": 0.0797851855315896, ""surge"": 0.16950767667278466}"
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",100100010010010,"[""10010010001001""]",1,0.000244140625,True,False,"[0, 0, 1, 1, 1]",0.2558298150724515,0.20544138410165594,0.25582981507245167,0.0020594775868478365,"{""degradation"": 0.21311549225794682, ""nominal"": 0.2832640594495876, ""surge"": 0.2711098935098202}","{""degradation"": 0.0028817457870433023, ""nominal"": 0.17424654010887902, ""surge"": 0.20544138410165594}"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]",100100100001001,"[""100100001001001""]",1,0.000244140625,True,False,"[0, 0, 0, 2, 2]",0.3849860750360323,0.7109868534307171,0.3849860750360318,0.007489116116280199,"{""degradation"": 0.3591594132765398, ""nominal"": 0.3996329883633871, ""surge"": 0.3961658234681702}","{""degradation"": 0.7109868534307171, ""nominal"": 0.40298584958860934, ""surge"": 0.5363518931249692}"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",100100100010010,"[""10010001001001""]",1,0.000244140625,True,False,"[0, 0, 0, 1, 1]",0.2543659769469524,0.3239271810250957,0.25436597694695195,0.001997938859345921,"{""degradation"": 0.2793298630923962, ""nominal"": 0.2209207128912402, ""surge"": 0.2628473548572209}","{""degradation"": 0.3239271810250957, ""nominal"": 0.051702024356093335, ""surge"": 0.18357787972991566}"
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]",100100100100001,"[""100001001001001""]",1,0.000244140625,True,False,"[0, 0, 0, 0, 2]",0.4403646770487381,1.150333260671393,0.4403646770487376,0.009817193681231956,"{""degradation"": 0.449772898910579, ""nominal"": 0.4214582852264696, ""surge"": 0.4498628470091658}","{""degradation"": 1.150333260671393, ""nominal"": 0.4458865051179704, ""surge"": 0.6784395925959631}"
